,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,ps_score,factual,y1_hat,y0_hat,predicted_ITE
0,-0.9906433820724487,0.1018349900841713,0.0,0.0,0.0,0.0,-0.6589444279670715,-0.5032041668891907,-0.906699538230896,-0.8166232109069824,-0.022502290084958076,-0.5005705952644348,-0.4331287145614624,0.0,0.0,-0.584325909614563,0.0,0.1063334122300148,1.0,1,1,0
1,0.23253081738948822,-1.2610565423965454,1.0,0.0,1.0,1.0,-0.15515346825122833,0.18055620789527893,0.07122109830379486,-0.07369741797447205,-1.2010974884033203,-0.3208411633968353,-0.13153424859046936,0.0,0.0,-0.44416552782058716,0.0,0.059332359582185745,1.0,1,1,0
2,-0.6142820715904236,-0.23888790607452393,0.0,0.0,0.0,1.0,-1.1474106311798096,-0.9505799412727356,-0.6533111929893494,-0.6569126844406128,-0.361348420381546,-0.5580568313598633,-0.5128750801086426,1.0,0.0,-0.9799811244010925,0.0,0.40084585547447205,1.0,1,1,0
3,-0.6142820715904236,-0.23888790607452393,1.0,0.0,1.0,1.0,-1.1474106311798096,-1.0104345083236694,-0.6533111929893494,-0.6569126844406128,-0.361348420381546,-0.5580568313598633,-0.5164899826049805,1.0,0.0,-0.9799811244010925,0.0,0.4057298004627228,1.0,1,0,1
4,-1.367004632949829,-0.5796108245849609,1.0,0.0,1.0,1.0,-1.0906835794448853,-0.9698395133018494,-1.117856502532959,-0.9276459217071533,-0.6707296967506409,-0.5572815537452698,-0.5142198801040649,0.0,0.0,-0.9416905641555786,0.0,0.38116201758384705,1.0,1,1,0
5,-1.2729144096374512,-1.2610565423965454,0.0,0.0,0.0,1.0,-0.8510118722915649,-0.8650696277618408,-1.0690264701843262,-0.9039705991744995,-1.2010974884033203,-0.5368903875350952,-0.5048224329948425,0.0,0.0,-0.8199267983436584,0.0,0.23830556869506836,1.0,1,1,0
6,-0.5201917886734009,0.1018349900841713,1.0,0.0,0.0,0.0,-1.0049669742584229,-0.800896167755127,-0.5833654999732971,-0.6083402633666992,-0.022502290084958076,-0.5531682968139648,-0.4965471923351288,0.0,0.0,-0.8646024465560913,0.0,0.41451337933540344,0.0,1,1,0
7,-0.14383047819137573,0.1018349900841713,0.0,0.0,0.0,0.0,-1.1474106311798096,-0.9229331612586975,-0.27718788385391235,-0.37532153725624084,-0.022502290084958076,-0.5580568313598633,-0.5106432437896729,1.0,0.0,-0.9799811244010925,0.0,0.42997896671295166,1.0,1,0,1
8,-0.6142820715904236,0.1018349900841713,1.0,0.0,0.0,0.0,-1.0714489221572876,-1.0322635173797607,-0.6533111929893494,-0.6569126844406128,-0.022502290084958076,-0.5566666126251221,-0.5173940062522888,0.0,0.0,-0.9184525609016418,0.0,0.41564321517944336,1.0,1,1,0
9,-0.7083724141120911,0.4425578713417053,1.0,0.0,0.0,0.0,-0.25408536195755005,-0.8884950876235962,-0.7206174731254578,-0.701888918876648,0.3458087146282196,-0.36578568816185,-0.5073663592338562,0.0,0.0,-0.19609299302101135,0.0,0.18128757178783417,0.0,1,1,0
10,-1.1788240671157837,0.1018349900841713,1.0,0.0,0.0,0.0,-1.1474106311798096,-1.1104674339294434,-1.0175570249557495,-0.877667248249054,-0.022502290084958076,-0.5580568313598633,-0.5188150405883789,1.0,1.0,-0.9799811244010925,0.0,0.4277419149875641,0.0,1,1,0
11,-0.8965530395507812,0.1018349900841713,1.0,0.0,1.0,0.0,-1.1474106311798096,-1.1104674339294434,-0.8473116755485535,-0.7816058397293091,-0.022502290084958076,-0.5580568313598633,-0.5188150405883789,1.0,1.0,-0.9799811244010925,0.0,0.11461038142442703,1.0,1,0,1
12,-1.0847337245941162,0.1018349900841713,0.0,0.0,0.0,0.0,-0.8821593523025513,-1.086476445198059,-0.9634479880332947,-0.8485975861549377,-0.022502290084958076,-0.5411052703857422,-0.5186813473701477,0.0,0.0,-0.7651289105415344,0.0,0.37658166885375977,1.0,1,1,0
13,0.5148018002510071,-0.23888790607452393,1.0,0.0,0.0,1.0,-1.1474106311798096,-1.1104674339294434,0.36024218797683716,0.20286820828914642,-0.361348420381546,-0.5580568313598633,-0.5188150405883789,1.0,1.0,-0.9799811244010925,0.0,0.40382876992225647,0.0,1,1,0
14,0.7029824256896973,0.1018349900841713,1.0,0.0,0.0,0.0,-1.1474106311798096,-1.1104674339294434,0.5661202073097229,0.41329506039619446,-0.022502290084958076,-0.5580568313598633,-0.5188150405883789,1.0,1.0,-0.9799811244010925,0.0,0.9492874145507812,1.0,1,0,1
15,0.4207114577293396,-0.23888790607452393,1.0,0.0,1.0,1.0,-1.1474106311798096,-1.1104674339294434,0.26126235723495483,0.1056080311536789,-0.361348420381546,-0.5580568313598633,-0.5188150405883789,1.0,1.0,-0.9799811244010925,0.0,0.20325276255607605,1.0,1,0,1
16,-0.14383047819137573,-0.9203336834907532,1.0,0.0,0.0,1.0,-0.3730153739452362,-0.7141833305358887,-0.27718788385391235,-0.37532153725624084,-0.9506460428237915,-0.41357266902923584,-0.48232531547546387,0.0,0.0,-0.5095388889312744,0.0,0.07549365609884262,1.0,1,1,0
