,0
0,0.004816675558686256
1,0.01926790177822113
2,0.0011127212783321738
3,0.00010803699115058407
4,0.00010583247785689309
5,0.06744331121444702
6,0.0002904160355683416
7,0.00011534708028193563
8,0.07172233611345291
9,8.46303955768235e-05
10,0.001077562104910612
11,0.0001298620627494529
12,0.00036283835652284324
13,0.0009922703029587865
14,0.000225383453653194
15,0.0009922703029587865
16,0.006766372360289097
17,0.0011343348305672407
18,0.05984920263290405
19,0.015277146361768246
20,0.002675121882930398
21,0.00016280950512737036
22,0.00016485970991197973
23,6.591214332729578e-05
24,5.9466969105415046e-05
25,0.2775692343711853
26,7.290673238458112e-05
27,0.3012464642524719
28,0.0008295259904116392
29,0.1846524178981781
30,0.0007717873668298125
31,0.3532939851284027
32,5.7974506489699706e-05
33,4.345922206994146e-05
34,0.0007860197802074254
35,0.2995775640010834
36,0.07514681667089462
37,0.22715811431407928
38,0.04299803078174591
39,6.041075539542362e-05
40,7.917858602013439e-05
41,0.07212957739830017
42,5.6406955991405994e-05
43,0.04188470542430878
44,0.00021422184363473207
45,6.934525299584493e-05
46,0.010577772743999958
47,5.238063749857247e-05
48,0.001596388639882207
49,0.027024922892451286
50,0.00012952704855706543
51,0.38695722818374634
52,0.035929638892412186
53,5.978532863082364e-05
54,5.8938541769748554e-05
55,4.723630991065875e-05
56,0.006346272770315409
57,0.006027197930961847
58,4.926055044052191e-05
59,0.0003975208674091846
60,0.011324684135615826
61,4.776624700753018e-05
62,7.547019049525261e-05
63,0.07685680687427521
64,0.038730353116989136
65,0.015736550092697144
66,0.051878154277801514
67,0.0002589759533293545
68,0.02407722920179367
69,0.00013614910130854696
70,5.872747351531871e-05
71,0.003482626751065254
72,3.715855928021483e-05
73,0.00011479033128125593
74,0.0003851907385978848
75,0.00014849046419840306
76,0.0003021614102181047
77,0.0014982018619775772
78,0.0007714079110883176
79,0.003967917524278164
80,0.0001421814813511446
81,0.00017026791465468705
82,5.7851182646118104e-05
83,6.0962622228544205e-05
84,0.00012348673772066832
85,5.908180901315063e-05
86,0.0002680035540834069
87,0.002537103835493326
88,0.00013350807421375066
89,0.03736366331577301
90,0.0001101612942875363
91,0.04965328052639961
92,4.430527405929752e-05
93,5.9523936215555295e-05
94,0.00016810944362077862
95,8.066484588198364e-05
96,0.0005887942388653755
97,0.00010848793317563832
98,0.00587131641805172
99,0.00012592705024871975
100,0.006465716753154993
101,5.455461723613553e-05
102,5.4676907893735915e-05
103,0.00020791955466847867
104,3.0642349884146824e-05
105,7.213950448203832e-05
106,0.000808481068816036
107,5.560488716582768e-05
108,0.00020070024766027927
109,0.023729804903268814
110,4.191045809420757e-05
111,0.06464879959821701
112,5.551252979785204e-05
113,0.00032705694320611656
114,0.00026450734003446996
115,5.384415271691978e-05
116,6.703731196466833e-05
117,0.018349820747971535
118,0.010845127515494823
119,0.00040419126162305474
120,5.6663040595594794e-05
121,8.268365490948781e-05
122,4.5536875404650345e-05
123,3.750366886379197e-05
124,5.636984860757366e-05
125,3.344032302265987e-05
126,4.726884071715176e-05
127,5.669049278367311e-05
128,2.883208799175918e-05
129,0.025231001898646355
130,0.1429440677165985
131,5.6814049457898363e-05
132,0.0001343864423688501
133,4.46815429313574e-05
134,3.834404924418777e-05
135,5.261569094727747e-05
136,5.407983553595841e-05
137,0.05927687883377075
138,9.060277079697698e-05
139,3.871888475259766e-05
140,5.39355278306175e-05
141,0.0004796150897163898
142,0.02112189680337906
143,5.569849963649176e-05
144,8.033261838136241e-05
145,0.0002562210720498115
146,2.9089766030665487e-05
147,2.8622293029911816e-05
148,4.621337939170189e-05
149,4.63275755464565e-05
150,0.00019630689348559827
151,5.015075294068083e-05
152,0.034904249012470245
153,2.8700600523734465e-05
154,4.933873060508631e-05
155,0.0003860220604110509
156,2.862420296878554e-05
157,4.5024793507764116e-05
158,7.797446596669033e-05
159,5.025281643611379e-05
160,3.199090133421123e-05
161,0.00029861569055356085
162,0.0411042682826519
163,5.4180236475076526e-05
164,4.189943501842208e-05
165,4.552897371468134e-05
166,0.000320681108860299
167,0.3028932511806488
168,0.0005250370013527572
169,0.00012535149289760739
170,0.004455209709703922
171,8.459360105916858e-05
172,4.1278322896687314e-05
173,3.2787767850095406e-05
174,3.1190545996651053e-05
175,4.578101652441546e-05
176,3.766538429772481e-05
177,7.828552043065429e-05
178,0.00019986514234915376
179,3.7680980312870815e-05
180,0.0006566406227648258
181,2.9379629268078133e-05
182,4.516399712883867e-05
183,3.732138793566264e-05
184,4.277773041394539e-05
185,4.357267971499823e-05
186,5.1651128160301596e-05
187,3.3148127840831876e-05
188,0.00020074639178346843
189,4.9504535127198324e-05
190,3.276426286902279e-05
191,0.0002878030063584447
192,3.620633651735261e-05
193,0.0001921921211760491
194,3.5264154575997964e-05
195,8.21475186967291e-05
196,4.9910864618141204e-05
197,4.3941639887634665e-05
